CHROM START_BIN END_BIN class cluster cluster_start cluster_size cluster_end isotype
II 1795000 1796000 both yes 1749000 188000 1937000 CB4856
II 1796000 1797000 both yes 1749000 188000 1937000 CB4856
II 1797000 1798000 short_only yes 1749000 188000 1937000 CB4856
II 1798000 1799000 short_only yes 1749000 188000 1937000 CB4856
II 1799000 1800000 short_only yes 1749000 188000 1937000 CB4856
II 1800000 1801000 both yes 1749000 188000 1937000 CB4856
II 1801000 1802000 both yes 1749000 188000 1937000 CB4856
II 1802000 1803000 both yes 1749000 188000 1937000 CB4856
II 1803000 1804000 both yes 1749000 188000 1937000 CB4856
II 1804000 1805000 both yes 1749000 188000 1937000 CB4856
II 1805000 1806000 both yes 1749000 188000 1937000 CB4856
II 1806000 1807000 both yes 1749000 188000 1937000 CB4856
II 1807000 1808000 both yes 1749000 188000 1937000 CB4856
II 1808000 1809000 both yes 1749000 188000 1937000 CB4856
II 1809000 1810000 short_only yes 1749000 188000 1937000 CB4856
II 1810000 1811000 short_only yes 1749000 188000 1937000 CB4856
II 1811000 1812000 short_only yes 1749000 188000 1937000 CB4856
II 1812000 1813000 short_only yes 1749000 188000 1937000 CB4856
II 1813000 1814000 short_only yes 1749000 188000 1937000 CB4856
II 1814000 1815000 short_only yes 1749000 188000 1937000 CB4856
II 1815000 1816000 short_only yes 1749000 188000 1937000 CB4856
II 1816000 1817000 both yes 1749000 188000 1937000 CB4856
II 1817000 1818000 both yes 1749000 188000 1937000 CB4856
II 1818000 1819000 both yes 1749000 188000 1937000 CB4856
II 1819000 1820000 both yes 1749000 188000 1937000 CB4856
II 1820000 1821000 both yes 1749000 188000 1937000 CB4856
II 1821000 1822000 both yes 1749000 188000 1937000 CB4856
II 1822000 1823000 both yes 1749000 188000 1937000 CB4856
II 1823000 1824000 both yes 1749000 188000 1937000 CB4856
II 1824000 1825000 both yes 1749000 188000 1937000 CB4856
II 1825000 1826000 both yes 1749000 188000 1937000 CB4856
II 1826000 1827000 both yes 1749000 188000 1937000 CB4856
II 1827000 1828000 both yes 1749000 188000 1937000 CB4856
II 1828000 1829000 both yes 1749000 188000 1937000 CB4856
II 1829000 1830000 both yes 1749000 188000 1937000 CB4856
II 1830000 1831000 both yes 1749000 188000 1937000 CB4856
II 1831000 1832000 both yes 1749000 188000 1937000 CB4856
II 1832000 1833000 both yes 1749000 188000 1937000 CB4856
II 1833000 1834000 both yes 1749000 188000 1937000 CB4856
II 1834000 1835000 both yes 1749000 188000 1937000 CB4856
II 1835000 1836000 both yes 1749000 188000 1937000 CB4856
II 1836000 1837000 both yes 1749000 188000 1937000 CB4856
II 1837000 1838000 both yes 1749000 188000 1937000 CB4856
II 1838000 1839000 both yes 1749000 188000 1937000 CB4856
II 1839000 1840000 both yes 1749000 188000 1937000 CB4856
II 1840000 1841000 both yes 1749000 188000 1937000 CB4856
II 1841000 1842000 both yes 1749000 188000 1937000 CB4856
II 1842000 1843000 both yes 1749000 188000 1937000 CB4856
II 1843000 1844000 both yes 1749000 188000 1937000 CB4856
II 1844000 1845000 both yes 1749000 188000 1937000 CB4856
II 1845000 1846000 both yes 1749000 188000 1937000 CB4856
II 1846000 1847000 both yes 1749000 188000 1937000 CB4856
II 1847000 1848000 both yes 1749000 188000 1937000 CB4856
II 1848000 1849000 both yes 1749000 188000 1937000 CB4856
II 1849000 1850000 both yes 1749000 188000 1937000 CB4856
II 1850000 1851000 both yes 1749000 188000 1937000 CB4856
II 1851000 1852000 both yes 1749000 188000 1937000 CB4856
II 1852000 1853000 both yes 1749000 188000 1937000 CB4856
II 1853000 1854000 both yes 1749000 188000 1937000 CB4856
II 1854000 1855000 both yes 1749000 188000 1937000 CB4856
II 1855000 1856000 both yes 1749000 188000 1937000 CB4856
II 1856000 1857000 both yes 1749000 188000 1937000 CB4856
II 1857000 1858000 both yes 1749000 188000 1937000 CB4856
II 1858000 1859000 both yes 1749000 188000 1937000 CB4856
II 1859000 1860000 both yes 1749000 188000 1937000 CB4856
II 1860000 1861000 both yes 1749000 188000 1937000 CB4856
II 1861000 1862000 both yes 1749000 188000 1937000 CB4856
II 1862000 1863000 both yes 1749000 188000 1937000 CB4856
II 1863000 1864000 both yes 1749000 188000 1937000 CB4856
II 1864000 1865000 both yes 1749000 188000 1937000 CB4856
II 1865000 1866000 both yes 1749000 188000 1937000 CB4856
II 1866000 1867000 both yes 1749000 188000 1937000 CB4856
II 1867000 1868000 both yes 1749000 188000 1937000 CB4856
II 1868000 1869000 both yes 1749000 188000 1937000 CB4856
II 1869000 1870000 both yes 1749000 188000 1937000 CB4856
II 1870000 1871000 both yes 1749000 188000 1937000 CB4856
II 1871000 1872000 both yes 1749000 188000 1937000 CB4856
II 1872000 1873000 both yes 1749000 188000 1937000 CB4856
II 1873000 1874000 both yes 1749000 188000 1937000 CB4856
II 1874000 1875000 both yes 1749000 188000 1937000 CB4856
II 1875000 1876000 both yes 1749000 188000 1937000 CB4856
II 1876000 1877000 both yes 1749000 188000 1937000 CB4856
II 1877000 1878000 both yes 1749000 188000 1937000 CB4856
II 1878000 1879000 both yes 1749000 188000 1937000 CB4856
II 1879000 1880000 both yes 1749000 188000 1937000 CB4856
II 1880000 1881000 both yes 1749000 188000 1937000 CB4856
II 1881000 1882000 both yes 1749000 188000 1937000 CB4856
II 1882000 1883000 both yes 1749000 188000 1937000 CB4856
II 1883000 1884000 both yes 1749000 188000 1937000 CB4856
II 1884000 1885000 both yes 1749000 188000 1937000 CB4856
II 1885000 1886000 both yes 1749000 188000 1937000 CB4856
II 1886000 1887000 both yes 1749000 188000 1937000 CB4856
II 1887000 1888000 both yes 1749000 188000 1937000 CB4856
II 1888000 1889000 both yes 1749000 188000 1937000 CB4856
II 1889000 1890000 both yes 1749000 188000 1937000 CB4856
II 1890000 1891000 both yes 1749000 188000 1937000 CB4856
II 1891000 1892000 both yes 1749000 188000 1937000 CB4856
II 1892000 1893000 both yes 1749000 188000 1937000 CB4856
II 1893000 1894000 both yes 1749000 188000 1937000 CB4856
II 1894000 1895000 both yes 1749000 188000 1937000 CB4856
II 1895000 1896000 both yes 1749000 188000 1937000 CB4856
II 1896000 1897000 both yes 1749000 188000 1937000 CB4856
II 1897000 1898000 both yes 1749000 188000 1937000 CB4856
II 1898000 1899000 both yes 1749000 188000 1937000 CB4856
II 1899000 1900000 both yes 1749000 188000 1937000 CB4856
II 1900000 1901000 both yes 1749000 188000 1937000 CB4856
II 1901000 1902000 both yes 1749000 188000 1937000 CB4856
II 1902000 1903000 both yes 1749000 188000 1937000 CB4856
II 1903000 1904000 both yes 1749000 188000 1937000 CB4856
II 1904000 1905000 both yes 1749000 188000 1937000 CB4856
II 1905000 1906000 both yes 1749000 188000 1937000 CB4856
II 1906000 1907000 both yes 1749000 188000 1937000 CB4856
II 1907000 1908000 both yes 1749000 188000 1937000 CB4856
II 1908000 1909000 both yes 1749000 188000 1937000 CB4856
II 1909000 1910000 both yes 1749000 188000 1937000 CB4856
II 1910000 1911000 both yes 1749000 188000 1937000 CB4856
II 1911000 1912000 both yes 1749000 188000 1937000 CB4856
II 1912000 1913000 both yes 1749000 188000 1937000 CB4856
II 1913000 1914000 both yes 1749000 188000 1937000 CB4856
II 1914000 1915000 both yes 1749000 188000 1937000 CB4856
II 1915000 1916000 both yes 1749000 188000 1937000 CB4856
II 1916000 1917000 both yes 1749000 188000 1937000 CB4856
II 1917000 1918000 both yes 1749000 188000 1937000 CB4856
II 1918000 1919000 both yes 1749000 188000 1937000 CB4856
II 1919000 1920000 both yes 1749000 188000 1937000 CB4856
II 1920000 1921000 both yes 1749000 188000 1937000 CB4856
II 1921000 1922000 both yes 1749000 188000 1937000 CB4856
II 1922000 1923000 both yes 1749000 188000 1937000 CB4856
II 1923000 1924000 both yes 1749000 188000 1937000 CB4856
II 1924000 1925000 both yes 1749000 188000 1937000 CB4856
II 1925000 1926000 both yes 1749000 188000 1937000 CB4856
II 1926000 1927000 both yes 1749000 188000 1937000 CB4856
II 1927000 1928000 both yes 1749000 188000 1937000 CB4856
II 1928000 1929000 both yes 1749000 188000 1937000 CB4856
II 1929000 1930000 both yes 1749000 188000 1937000 CB4856
II 1930000 1931000 both yes 1749000 188000 1937000 CB4856
II 1931000 1932000 both yes 1749000 188000 1937000 CB4856
II 1932000 1933000 both yes 1749000 188000 1937000 CB4856
II 1933000 1934000 both yes 1749000 188000 1937000 CB4856
II 1934000 1935000 both yes 1749000 188000 1937000 CB4856
II 1935000 1936000 both yes 1749000 188000 1937000 CB4856
II 1936000 1937000 long_only yes 1749000 188000 1937000 CB4856
II 1970000 1971000 long_only yes 1970000 9000 1979000 CB4856
II 1971000 1972000 long_only yes 1970000 9000 1979000 CB4856
II 1972000 1973000 long_only yes 1970000 9000 1979000 CB4856
II 1973000 1974000 long_only yes 1970000 9000 1979000 CB4856
II 1974000 1975000 long_only yes 1970000 9000 1979000 CB4856
II 1975000 1976000 long_only yes 1970000 9000 1979000 CB4856
II 1976000 1977000 long_only yes 1970000 9000 1979000 CB4856
II 1977000 1978000 long_only yes 1970000 9000 1979000 CB4856
II 1978000 1979000 long_only yes 1970000 9000 1979000 CB4856
II 2010000 2011000 both yes 2010000 54000 2064000 CB4856
II 2011000 2012000 both yes 2010000 54000 2064000 CB4856
II 2012000 2013000 both yes 2010000 54000 2064000 CB4856
II 2013000 2014000 both yes 2010000 54000 2064000 CB4856
II 2014000 2015000 both yes 2010000 54000 2064000 CB4856
II 2015000 2016000 both yes 2010000 54000 2064000 CB4856
II 2016000 2017000 both yes 2010000 54000 2064000 CB4856
II 2017000 2018000 both yes 2010000 54000 2064000 CB4856
II 2018000 2019000 both yes 2010000 54000 2064000 CB4856
II 2019000 2020000 both yes 2010000 54000 2064000 CB4856
II 2020000 2021000 both yes 2010000 54000 2064000 CB4856
II 2021000 2022000 both yes 2010000 54000 2064000 CB4856
II 2022000 2023000 both yes 2010000 54000 2064000 CB4856
II 2023000 2024000 short_only yes 2010000 54000 2064000 CB4856
II 2024000 2025000 short_only yes 2010000 54000 2064000 CB4856
II 2025000 2026000 both yes 2010000 54000 2064000 CB4856
II 2026000 2027000 both yes 2010000 54000 2064000 CB4856
II 2027000 2028000 both yes 2010000 54000 2064000 CB4856
II 2028000 2029000 both yes 2010000 54000 2064000 CB4856
II 2029000 2030000 both yes 2010000 54000 2064000 CB4856
II 2030000 2031000 both yes 2010000 54000 2064000 CB4856
II 2031000 2032000 both yes 2010000 54000 2064000 CB4856
II 2032000 2033000 both yes 2010000 54000 2064000 CB4856
II 2033000 2034000 both yes 2010000 54000 2064000 CB4856
II 2034000 2035000 both yes 2010000 54000 2064000 CB4856
II 2035000 2036000 both yes 2010000 54000 2064000 CB4856
II 2036000 2037000 both yes 2010000 54000 2064000 CB4856
II 2037000 2038000 both yes 2010000 54000 2064000 CB4856
II 2038000 2039000 both yes 2010000 54000 2064000 CB4856
II 2039000 2040000 both yes 2010000 54000 2064000 CB4856
II 2040000 2041000 both yes 2010000 54000 2064000 CB4856
II 2041000 2042000 both yes 2010000 54000 2064000 CB4856
II 2042000 2043000 both yes 2010000 54000 2064000 CB4856
II 2043000 2044000 both yes 2010000 54000 2064000 CB4856
II 2044000 2045000 both yes 2010000 54000 2064000 CB4856
II 2045000 2046000 both yes 2010000 54000 2064000 CB4856
II 2046000 2047000 both yes 2010000 54000 2064000 CB4856
II 2047000 2048000 both yes 2010000 54000 2064000 CB4856
II 2048000 2049000 both yes 2010000 54000 2064000 CB4856
II 2049000 2050000 both yes 2010000 54000 2064000 CB4856
II 2050000 2051000 both yes 2010000 54000 2064000 CB4856
II 2051000 2052000 both yes 2010000 54000 2064000 CB4856
II 2052000 2053000 both yes 2010000 54000 2064000 CB4856
II 2053000 2054000 both yes 2010000 54000 2064000 CB4856
II 2054000 2055000 both yes 2010000 54000 2064000 CB4856
II 2055000 2056000 both yes 2010000 54000 2064000 CB4856
II 2056000 2057000 both yes 2010000 54000 2064000 CB4856
II 2057000 2058000 both yes 2010000 54000 2064000 CB4856
II 2058000 2059000 both yes 2010000 54000 2064000 CB4856
II 2059000 2060000 both yes 2010000 54000 2064000 CB4856
II 2060000 2061000 both yes 2010000 54000 2064000 CB4856
II 2061000 2062000 both yes 2010000 54000 2064000 CB4856
II 2062000 2063000 short_only yes 2010000 54000 2064000 CB4856
II 2063000 2064000 short_only yes 2010000 54000 2064000 CB4856
II 2133000 2134000 short_only yes 2133000 50000 2183000 CB4856
II 2134000 2135000 both yes 2133000 50000 2183000 CB4856
II 2135000 2136000 both yes 2133000 50000 2183000 CB4856
II 2136000 2137000 both yes 2133000 50000 2183000 CB4856
II 2137000 2138000 both yes 2133000 50000 2183000 CB4856
II 2138000 2139000 both yes 2133000 50000 2183000 CB4856
II 2139000 2140000 both yes 2133000 50000 2183000 CB4856
II 2140000 2141000 both yes 2133000 50000 2183000 CB4856
II 2141000 2142000 both yes 2133000 50000 2183000 CB4856
II 2142000 2143000 both yes 2133000 50000 2183000 CB4856
II 2143000 2144000 both yes 2133000 50000 2183000 CB4856
II 2144000 2145000 both yes 2133000 50000 2183000 CB4856
II 2145000 2146000 both yes 2133000 50000 2183000 CB4856
II 2146000 2147000 both yes 2133000 50000 2183000 CB4856
II 2147000 2148000 both yes 2133000 50000 2183000 CB4856
II 2148000 2149000 short_only yes 2133000 50000 2183000 CB4856
II 2149000 2150000 short_only yes 2133000 50000 2183000 CB4856
II 2150000 2151000 short_only yes 2133000 50000 2183000 CB4856
II 2151000 2152000 short_only yes 2133000 50000 2183000 CB4856
II 2152000 2153000 short_only yes 2133000 50000 2183000 CB4856
II 2153000 2154000 short_only yes 2133000 50000 2183000 CB4856
II 2154000 2155000 short_only yes 2133000 50000 2183000 CB4856
II 2155000 2156000 short_only yes 2133000 50000 2183000 CB4856
II 2156000 2157000 short_only yes 2133000 50000 2183000 CB4856
II 2157000 2158000 short_only yes 2133000 50000 2183000 CB4856
II 2158000 2159000 short_only yes 2133000 50000 2183000 CB4856
II 2159000 2160000 short_only yes 2133000 50000 2183000 CB4856
II 2160000 2161000 short_only yes 2133000 50000 2183000 CB4856
II 2161000 2162000 short_only yes 2133000 50000 2183000 CB4856
II 2162000 2163000 short_only yes 2133000 50000 2183000 CB4856
II 2163000 2164000 short_only yes 2133000 50000 2183000 CB4856
II 2164000 2165000 short_only yes 2133000 50000 2183000 CB4856
II 2165000 2166000 short_only yes 2133000 50000 2183000 CB4856
II 2166000 2167000 short_only yes 2133000 50000 2183000 CB4856
II 2167000 2168000 short_only yes 2133000 50000 2183000 CB4856
II 2168000 2169000 short_only yes 2133000 50000 2183000 CB4856
II 2169000 2170000 short_only yes 2133000 50000 2183000 CB4856
II 2170000 2171000 both yes 2133000 50000 2183000 CB4856
II 2171000 2172000 both yes 2133000 50000 2183000 CB4856
II 2172000 2173000 both yes 2133000 50000 2183000 CB4856
II 2173000 2174000 both yes 2133000 50000 2183000 CB4856
II 2174000 2175000 both yes 2133000 50000 2183000 CB4856
II 2175000 2176000 both yes 2133000 50000 2183000 CB4856
II 2176000 2177000 both yes 2133000 50000 2183000 CB4856
II 2177000 2178000 both yes 2133000 50000 2183000 CB4856
II 2178000 2179000 both yes 2133000 50000 2183000 CB4856
II 2179000 2180000 short_only yes 2133000 50000 2183000 CB4856
II 2180000 2181000 short_only yes 2133000 50000 2183000 CB4856
II 2181000 2182000 short_only yes 2133000 50000 2183000 CB4856
II 2182000 2183000 short_only yes 2133000 50000 2183000 CB4856
II 2233000 2234000 short_only yes 2233000 99000 2332000 CB4856
II 2234000 2235000 short_only yes 2233000 99000 2332000 CB4856
II 2235000 2236000 short_only yes 2233000 99000 2332000 CB4856
II 2236000 2237000 short_only yes 2233000 99000 2332000 CB4856
II 2237000 2238000 short_only yes 2233000 99000 2332000 CB4856
II 2238000 2239000 both yes 2233000 99000 2332000 CB4856
II 2239000 2240000 both yes 2233000 99000 2332000 CB4856
II 2240000 2241000 both yes 2233000 99000 2332000 CB4856
II 2241000 2242000 both yes 2233000 99000 2332000 CB4856
II 2242000 2243000 both yes 2233000 99000 2332000 CB4856
II 2243000 2244000 both yes 2233000 99000 2332000 CB4856
II 2244000 2245000 both yes 2233000 99000 2332000 CB4856
II 2245000 2246000 both yes 2233000 99000 2332000 CB4856
II 2246000 2247000 both yes 2233000 99000 2332000 CB4856
II 2247000 2248000 both yes 2233000 99000 2332000 CB4856
II 2248000 2249000 both yes 2233000 99000 2332000 CB4856
II 2249000 2250000 both yes 2233000 99000 2332000 CB4856
II 2250000 2251000 both yes 2233000 99000 2332000 CB4856
II 2251000 2252000 both yes 2233000 99000 2332000 CB4856
II 2252000 2253000 both yes 2233000 99000 2332000 CB4856
II 2253000 2254000 both yes 2233000 99000 2332000 CB4856
II 2254000 2255000 both yes 2233000 99000 2332000 CB4856
II 2255000 2256000 both yes 2233000 99000 2332000 CB4856
II 2256000 2257000 both yes 2233000 99000 2332000 CB4856
II 2257000 2258000 both yes 2233000 99000 2332000 CB4856
II 2258000 2259000 both yes 2233000 99000 2332000 CB4856
II 2259000 2260000 both yes 2233000 99000 2332000 CB4856
II 2260000 2261000 both yes 2233000 99000 2332000 CB4856
II 2261000 2262000 both yes 2233000 99000 2332000 CB4856
II 2262000 2263000 both yes 2233000 99000 2332000 CB4856
II 2263000 2264000 both yes 2233000 99000 2332000 CB4856
II 2264000 2265000 both yes 2233000 99000 2332000 CB4856
II 2265000 2266000 both yes 2233000 99000 2332000 CB4856
II 2266000 2267000 both yes 2233000 99000 2332000 CB4856
II 2267000 2268000 both yes 2233000 99000 2332000 CB4856
II 2268000 2269000 both yes 2233000 99000 2332000 CB4856
II 2269000 2270000 both yes 2233000 99000 2332000 CB4856
II 2270000 2271000 both yes 2233000 99000 2332000 CB4856
II 2271000 2272000 both yes 2233000 99000 2332000 CB4856
II 2272000 2273000 both yes 2233000 99000 2332000 CB4856
II 2273000 2274000 both yes 2233000 99000 2332000 CB4856
II 2274000 2275000 both yes 2233000 99000 2332000 CB4856
II 2275000 2276000 both yes 2233000 99000 2332000 CB4856
II 2276000 2277000 both yes 2233000 99000 2332000 CB4856
II 2277000 2278000 both yes 2233000 99000 2332000 CB4856
II 2278000 2279000 both yes 2233000 99000 2332000 CB4856
II 2279000 2280000 both yes 2233000 99000 2332000 CB4856
II 2280000 2281000 both yes 2233000 99000 2332000 CB4856
II 2281000 2282000 both yes 2233000 99000 2332000 CB4856
