CHROM	START_BIN	END_BIN
I	2459000	2460000
I	2460000	2461000
I	2461000	2462000
I	2462000	2463000
I	2463000	2464000
I	2464000	2465000
I	2465000	2466000
I	2466000	2467000
I	2486000	2487000
I	2487000	2488000
I	2488000	2489000
I	2489000	2490000
I	2490000	2491000
I	2491000	2492000
I	2492000	2493000
I	2493000	2494000
I	2494000	2495000
I	2495000	2496000
I	2496000	2497000
I	2497000	2498000
I	2498000	2499000
I	2499000	2500000
I	2500000	2501000
I	2501000	2502000
I	2502000	2503000
I	2503000	2504000
I	2504000	2505000
I	2505000	2506000
I	2506000	2507000
I	2507000	2508000
I	2508000	2509000
I	2509000	2510000
I	2510000	2511000
I	2511000	2512000
I	2512000	2513000
I	2513000	2514000
I	2514000	2515000
I	2515000	2516000
I	2516000	2517000
I	2517000	2518000
I	2518000	2519000
I	2519000	2520000
I	2520000	2521000
I	2521000	2522000
I	2522000	2523000
I	2523000	2524000
I	2524000	2525000
I	2525000	2526000
I	2526000	2527000
I	2527000	2528000
I	2528000	2529000
I	2529000	2530000
I	2530000	2531000
I	2531000	2532000
I	2532000	2533000
I	2533000	2534000
I	2534000	2535000
I	2535000	2536000
I	2536000	2537000
I	2537000	2538000
I	2538000	2539000
I	2539000	2540000
I	2540000	2541000
I	2541000	2542000
I	2542000	2543000
I	2543000	2544000
I	2544000	2545000
I	2545000	2546000
I	2546000	2547000
I	2547000	2548000
I	2548000	2549000
I	2549000	2550000
I	2550000	2551000
I	2551000	2552000
I	2552000	2553000
I	2553000	2554000
I	2554000	2555000
I	2555000	2556000
I	2556000	2557000
I	2557000	2558000
I	2558000	2559000
I	2559000	2560000
I	2560000	2561000
I	2561000	2562000
I	2562000	2563000
I	2563000	2564000
I	2564000	2565000
I	2565000	2566000
I	2566000	2567000
I	2567000	2568000
I	2568000	2569000
I	2569000	2570000
I	2570000	2571000
I	2571000	2572000
I	2572000	2573000
I	2573000	2574000
I	2574000	2575000
I	2575000	2576000
I	2576000	2577000
I	2577000	2578000
I	2578000	2579000
I	2579000	2580000
I	2580000	2581000
I	2581000	2582000
I	2582000	2583000
I	2583000	2584000
I	2584000	2585000
I	2585000	2586000
I	2586000	2587000
I	2587000	2588000
I	2588000	2589000
I	2589000	2590000
I	2590000	2591000
I	2591000	2592000
I	2592000	2593000
I	2593000	2594000
I	2594000	2595000
I	2595000	2596000
I	2596000	2597000
I	2597000	2598000
I	2598000	2599000
I	2599000	2600000
I	2600000	2601000
I	2601000	2602000
I	2602000	2603000
I	2603000	2604000
I	2604000	2605000
I	2605000	2606000
I	2606000	2607000
I	2607000	2608000
I	2608000	2609000
I	2609000	2610000
I	2610000	2611000
I	2611000	2612000
I	2612000	2613000
I	2613000	2614000
I	2614000	2615000
I	2615000	2616000
I	2616000	2617000
I	2617000	2618000
I	2618000	2619000
I	2619000	2620000
I	2620000	2621000
I	2621000	2622000
I	2622000	2623000
I	2623000	2624000
I	2624000	2625000
I	2625000	2626000
I	2626000	2627000
I	2627000	2628000
I	2628000	2629000
I	2629000	2630000
I	2630000	2631000
I	2631000	2632000
I	2632000	2633000
I	2633000	2634000
I	2634000	2635000
I	2635000	2636000
I	2636000	2637000
I	2637000	2638000
I	2638000	2639000
I	2639000	2640000
I	2640000	2641000
I	2641000	2642000
I	2642000	2643000
I	2643000	2644000
I	2644000	2645000
I	2645000	2646000
I	2646000	2647000
I	2647000	2648000
I	2648000	2649000
I	2649000	2650000
I	2650000	2651000
I	2651000	2652000
I	2652000	2653000
I	2653000	2654000
I	2654000	2655000
I	2655000	2656000
I	2656000	2657000
I	2657000	2658000
I	2658000	2659000
I	2659000	2660000
I	2660000	2661000
I	2661000	2662000
I	2662000	2663000
I	2663000	2664000
I	2664000	2665000
I	2665000	2666000
I	2666000	2667000
I	2667000	2668000
I	2668000	2669000
I	2669000	2670000
I	2670000	2671000
I	2671000	2672000
I	2672000	2673000
I	2673000	2674000
I	2674000	2675000
I	2675000	2676000
I	2676000	2677000
I	2677000	2678000
I	2678000	2679000
I	2679000	2680000
I	2680000	2681000
I	2681000	2682000
I	2682000	2683000
I	2683000	2684000
I	2684000	2685000
I	2685000	2686000
I	2686000	2687000
I	2687000	2688000
I	2688000	2689000
I	2689000	2690000
I	2690000	2691000
I	2691000	2692000
I	2692000	2693000
I	2693000	2694000
I	2694000	2695000
I	2695000	2696000
I	2696000	2697000
I	2697000	2698000
I	2698000	2699000
I	2699000	2700000
I	2700000	2701000
I	2701000	2702000
I	2702000	2703000
I	2703000	2704000
I	2704000	2705000
I	2705000	2706000
I	2706000	2707000
I	2707000	2708000
I	2708000	2709000
I	2709000	2710000
I	2710000	2711000
I	2711000	2712000
I	2712000	2713000
I	2713000	2714000
I	2714000	2715000
I	2715000	2716000
I	2716000	2717000
I	2717000	2718000
I	2718000	2719000
I	2719000	2720000
I	2720000	2721000
I	2721000	2722000
I	2722000	2723000
I	2723000	2724000
I	2724000	2725000
I	2725000	2726000
I	2726000	2727000
I	2727000	2728000
I	2728000	2729000
I	2729000	2730000
I	2730000	2731000
I	2731000	2732000
I	2732000	2733000
I	2733000	2734000
I	2734000	2735000
I	2735000	2736000
I	2736000	2737000
I	2737000	2738000
I	2738000	2739000
I	2739000	2740000
I	2740000	2741000
I	2741000	2742000
I	2742000	2743000
I	2743000	2744000
I	2744000	2745000
I	2745000	2746000
I	2746000	2747000
I	2747000	2748000
I	2748000	2749000
I	2749000	2750000
I	2750000	2751000
I	2751000	2752000
I	2752000	2753000
I	2753000	2754000
I	2754000	2755000
I	2755000	2756000
I	2756000	2757000
I	2757000	2758000
I	2758000	2759000
I	2759000	2760000
I	2760000	2761000
I	2761000	2762000
I	2762000	2763000
I	2763000	2764000
I	2764000	2765000
I	2765000	2766000
I	2766000	2767000
I	2767000	2768000
I	2768000	2769000
I	2769000	2770000
I	2770000	2771000
I	2771000	2772000
I	2772000	2773000
I	2773000	2774000
I	2774000	2775000
I	2775000	2776000
I	2776000	2777000
I	2777000	2778000
I	2778000	2779000
I	2779000	2780000
I	2780000	2781000
I	2781000	2782000
I	2782000	2783000
I	2783000	2784000
I	2784000	2785000
I	2785000	2786000
I	2786000	2787000
I	2787000	2788000
I	2788000	2789000
I	2789000	2790000
I	2790000	2791000
I	2791000	2792000
I	2792000	2793000
I	2793000	2794000
I	2794000	2795000
I	2795000	2796000
I	2796000	2797000
I	2797000	2798000
I	2798000	2799000
I	2809000	2810000
I	2810000	2811000
I	2811000	2812000
I	2812000	2813000
I	2813000	2814000
I	2814000	2815000
I	2815000	2816000
I	2816000	2817000
I	2817000	2818000
I	2818000	2819000
I	2819000	2820000
I	2820000	2821000
I	2821000	2822000
I	2822000	2823000
I	2823000	2824000
I	2824000	2825000
I	2825000	2826000
I	2826000	2827000
I	2827000	2828000
I	2828000	2829000
I	2829000	2830000
I	2830000	2831000
I	2831000	2832000
I	2832000	2833000
I	2833000	2834000
I	2834000	2835000
I	2835000	2836000
I	2836000	2837000
I	2837000	2838000
I	2838000	2839000
I	2839000	2840000
I	2840000	2841000
I	2841000	2842000
I	2842000	2843000
I	2843000	2844000
I	2844000	2845000
I	2845000	2846000
I	2846000	2847000
I	2847000	2848000
I	2848000	2849000
I	2849000	2850000
I	2850000	2851000
I	2851000	2852000
I	2852000	2853000
I	2853000	2854000
I	2854000	2855000
I	2855000	2856000
I	2856000	2857000
I	2857000	2858000
I	2858000	2859000
I	2859000	2860000
I	2860000	2861000
I	2861000	2862000
I	2862000	2863000
I	2863000	2864000
I	2864000	2865000
I	2865000	2866000
I	2866000	2867000
I	2867000	2868000
I	2868000	2869000
I	2869000	2870000
I	2870000	2871000
I	2871000	2872000
I	2872000	2873000
I	2873000	2874000
I	2874000	2875000
I	2875000	2876000
I	2876000	2877000
I	2877000	2878000
I	2878000	2879000
I	2879000	2880000
I	2880000	2881000
I	2881000	2882000
I	2882000	2883000
I	2883000	2884000
I	2884000	2885000
I	2885000	2886000
I	2886000	2887000
I	2887000	2888000
I	2888000	2889000
I	2889000	2890000
I	2890000	2891000
I	2891000	2892000
I	2892000	2893000
I	2893000	2894000
I	2894000	2895000
I	2895000	2896000
I	2896000	2897000
I	2897000	2898000
I	2898000	2899000
I	2899000	2900000
I	2900000	2901000
I	2901000	2902000
I	2902000	2903000
I	2903000	2904000
I	2904000	2905000
I	2905000	2906000
I	2906000	2907000
I	2907000	2908000
I	2908000	2909000
I	2909000	2910000
I	2910000	2911000
I	2911000	2912000
I	2912000	2913000
I	2913000	2914000
I	2914000	2915000
I	2915000	2916000
I	2916000	2917000
I	2917000	2918000
I	2918000	2919000
I	2919000	2920000
I	2920000	2921000
I	2921000	2922000
I	2922000	2923000
I	2923000	2924000
I	2924000	2925000
I	2925000	2926000
I	2926000	2927000
I	2927000	2928000
I	2928000	2929000
I	2929000	2930000
I	2930000	2931000
I	2931000	2932000
I	2932000	2933000
I	2933000	2934000
I	2934000	2935000
I	2935000	2936000
I	2936000	2937000
I	2937000	2938000
I	2938000	2939000
I	2939000	2940000
I	2940000	2941000
I	2941000	2942000
I	2942000	2943000
I	2943000	2944000
I	2944000	2945000
I	2945000	2946000
I	2946000	2947000
I	2947000	2948000
I	2948000	2949000
I	2949000	2950000
I	2950000	2951000
I	2951000	2952000
I	2952000	2953000
I	2953000	2954000
I	2954000	2955000
I	2955000	2956000
I	2956000	2957000
I	2957000	2958000
I	2958000	2959000
I	2959000	2960000
I	2960000	2961000
I	2961000	2962000
I	2962000	2963000
I	2963000	2964000
I	2964000	2965000
I	2965000	2966000
I	2966000	2967000
I	2967000	2968000
I	2968000	2969000
I	2969000	2970000
I	2970000	2971000
I	2971000	2972000
I	2972000	2973000
I	2973000	2974000
I	2974000	2975000
I	2975000	2976000
I	2976000	2977000
I	2977000	2978000
I	2978000	2979000
I	2979000	2980000
I	2980000	2981000
I	2981000	2982000
I	2982000	2983000
I	2983000	2984000
I	2984000	2985000
I	2985000	2986000
I	2986000	2987000
I	2987000	2988000
I	2988000	2989000
I	2989000	2990000
I	2990000	2991000
I	2991000	2992000
I	2992000	2993000
I	2993000	2994000
I	2994000	2995000
I	2995000	2996000
I	2996000	2997000
I	2997000	2998000
I	2998000	2999000
I	2999000	3000000
I	3000000	3001000
I	3001000	3002000
I	3002000	3003000
I	3003000	3004000
I	3004000	3005000
I	3005000	3006000
I	3006000	3007000
I	3007000	3008000
I	3008000	3009000
I	3009000	3010000
I	3010000	3011000
I	3011000	3012000
I	3012000	3013000
I	3013000	3014000
I	3014000	3015000
I	3015000	3016000
I	3016000	3017000
I	3017000	3018000
I	3018000	3019000
I	3034000	3035000
I	3035000	3036000
I	3036000	3037000
I	3037000	3038000
I	3038000	3039000
I	3039000	3040000
I	3040000	3041000
I	3041000	3042000
I	3042000	3043000
I	3043000	3044000
I	3044000	3045000
I	3045000	3046000
I	3046000	3047000
I	3047000	3048000
I	3048000	3049000
I	3049000	3050000
I	3050000	3051000
I	3051000	3052000
I	3052000	3053000
I	3053000	3054000
I	3054000	3055000
I	3055000	3056000
I	3056000	3057000
I	3057000	3058000
I	3058000	3059000
I	3059000	3060000
I	3073000	3074000
I	3074000	3075000
I	3075000	3076000
I	3076000	3077000
I	3077000	3078000
I	3078000	3079000
I	3079000	3080000
I	3080000	3081000
I	3081000	3082000
I	3082000	3083000
I	3083000	3084000
I	3084000	3085000
I	3085000	3086000
I	3086000	3087000
I	3087000	3088000
I	3088000	3089000
I	3089000	3090000
I	3090000	3091000
I	3091000	3092000
I	3092000	3093000
I	3093000	3094000
I	3094000	3095000
I	3095000	3096000
I	3096000	3097000
I	3097000	3098000
I	3098000	3099000
I	3099000	3100000
I	3100000	3101000
I	3101000	3102000
I	3102000	3103000
I	3103000	3104000
I	3104000	3105000
I	3105000	3106000
I	3106000	3107000
I	3107000	3108000
I	3108000	3109000
I	3109000	3110000
I	3110000	3111000
I	3111000	3112000
I	3112000	3113000
I	3113000	3114000
I	3114000	3115000
I	3115000	3116000
I	3116000	3117000
I	3117000	3118000
I	3118000	3119000
I	3119000	3120000
I	3120000	3121000
I	3121000	3122000
I	3122000	3123000
I	3123000	3124000
I	3124000	3125000
I	3125000	3126000
I	3126000	3127000
I	3127000	3128000
I	3128000	3129000
I	3129000	3130000
I	3130000	3131000
I	3131000	3132000
I	3132000	3133000
I	3133000	3134000
I	3134000	3135000
I	3135000	3136000
I	3136000	3137000
I	3137000	3138000
I	3138000	3139000
I	3139000	3140000
I	3140000	3141000
I	3141000	3142000
I	3142000	3143000
I	3143000	3144000
I	3144000	3145000
I	3145000	3146000
I	3146000	3147000
I	3147000	3148000
I	3148000	3149000
I	3149000	3150000
I	3150000	3151000
I	3151000	3152000
I	3152000	3153000
I	3153000	3154000
I	3154000	3155000
I	3155000	3156000
I	3156000	3157000
I	3157000	3158000
I	3158000	3159000
I	3159000	3160000
I	3160000	3161000
I	3161000	3162000
I	3162000	3163000
I	3163000	3164000
I	3164000	3165000
I	3165000	3166000
I	3166000	3167000
I	3167000	3168000
I	3168000	3169000
I	3169000	3170000
I	3170000	3171000
I	3171000	3172000
I	3172000	3173000
I	3173000	3174000
I	3174000	3175000
I	3175000	3176000
I	3176000	3177000
I	3177000	3178000
I	3178000	3179000
I	3179000	3180000
I	3180000	3181000
I	3181000	3182000
I	3182000	3183000
I	3195000	3196000
I	3196000	3197000
I	3197000	3198000
I	3198000	3199000
I	3199000	3200000
I	3200000	3201000
I	3201000	3202000
I	3202000	3203000
I	3203000	3204000
I	3204000	3205000
I	3205000	3206000
I	3206000	3207000
I	3207000	3208000
I	3208000	3209000
I	3209000	3210000
I	3210000	3211000
I	3211000	3212000
I	3212000	3213000
I	3213000	3214000
I	3214000	3215000
I	3215000	3216000
I	3216000	3217000
I	3217000	3218000
I	3218000	3219000
I	3219000	3220000
I	3220000	3221000
I	3221000	3222000
I	3222000	3223000
I	3223000	3224000
I	3224000	3225000
I	3225000	3226000
I	3226000	3227000
I	3227000	3228000
I	3228000	3229000
I	3241000	3242000
I	3242000	3243000
I	3243000	3244000
I	3244000	3245000
I	3245000	3246000
I	3246000	3247000
I	3247000	3248000
I	3248000	3249000
I	3249000	3250000
I	3250000	3251000
I	3251000	3252000
I	3252000	3253000
I	3253000	3254000
I	3254000	3255000
I	3255000	3256000
I	3256000	3257000
I	3257000	3258000
I	3258000	3259000
I	3259000	3260000
I	3260000	3261000
I	3261000	3262000
I	3262000	3263000
I	3263000	3264000
I	3264000	3265000
I	3265000	3266000
I	3266000	3267000
I	3267000	3268000
I	3268000	3269000
I	3269000	3270000
I	3270000	3271000
I	3271000	3272000
I	3272000	3273000
I	3273000	3274000
I	3274000	3275000
I	3275000	3276000
I	3276000	3277000
I	3277000	3278000
I	3278000	3279000
I	3279000	3280000
I	3280000	3281000
I	3281000	3282000
I	3282000	3283000
I	3283000	3284000
I	3284000	3285000
I	3285000	3286000
I	3286000	3287000
I	3287000	3288000
I	3288000	3289000
I	3289000	3290000
I	3290000	3291000
I	3291000	3292000
I	3292000	3293000
I	3293000	3294000
I	3294000	3295000
I	3295000	3296000
I	3296000	3297000
I	3297000	3298000
I	3298000	3299000
I	3299000	3300000
I	3300000	3301000
I	3301000	3302000
I	3302000	3303000
I	3303000	3304000
I	3304000	3305000
I	3305000	3306000
I	3306000	3307000
I	3307000	3308000
I	3308000	3309000
I	3309000	3310000
I	3310000	3311000
I	3311000	3312000
I	3312000	3313000
I	3313000	3314000
I	3314000	3315000
I	3315000	3316000
I	3316000	3317000
I	3317000	3318000
I	3318000	3319000
I	3319000	3320000
I	3320000	3321000
I	3321000	3322000
I	3322000	3323000
I	3323000	3324000
I	3324000	3325000
I	3325000	3326000
I	3326000	3327000
I	3327000	3328000
I	3328000	3329000
I	3329000	3330000
I	3330000	3331000
I	3331000	3332000
I	3332000	3333000
I	3333000	3334000
I	3334000	3335000
I	3335000	3336000
I	3336000	3337000
I	3337000	3338000
I	3338000	3339000
I	3339000	3340000
I	3340000	3341000
I	3341000	3342000
I	3342000	3343000
I	3343000	3344000
I	3344000	3345000
I	3345000	3346000
I	3346000	3347000
I	3347000	3348000
I	3348000	3349000
I	3349000	3350000
I	3350000	3351000
I	3351000	3352000
I	3352000	3353000
I	3353000	3354000
I	3354000	3355000
I	3355000	3356000
I	3356000	3357000
I	3357000	3358000
I	3358000	3359000
I	3359000	3360000
I	3360000	3361000
I	3361000	3362000
I	3362000	3363000
I	3363000	3364000
I	3364000	3365000
I	3365000	3366000
I	3366000	3367000
I	3367000	3368000
I	3368000	3369000
I	3369000	3370000
I	3370000	3371000
I	3371000	3372000
I	3372000	3373000
I	3373000	3374000
I	3374000	3375000
I	3375000	3376000
I	3376000	3377000
I	3377000	3378000
I	3378000	3379000
I	3379000	3380000
I	3380000	3381000
I	3381000	3382000
I	3382000	3383000
I	3383000	3384000
I	3384000	3385000
I	3385000	3386000
I	3386000	3387000
I	3387000	3388000
I	3388000	3389000
I	3389000	3390000
I	3390000	3391000
I	3391000	3392000
I	3392000	3393000
I	3393000	3394000
I	3394000	3395000
I	3395000	3396000
I	3396000	3397000
I	3397000	3398000
I	3398000	3399000
I	3399000	3400000
I	3400000	3401000
I	3401000	3402000
I	3402000	3403000
I	3403000	3404000
I	3404000	3405000
I	3405000	3406000
I	3406000	3407000
I	3407000	3408000
I	3408000	3409000
I	3409000	3410000
I	3410000	3411000
I	3411000	3412000
I	3412000	3413000
I	3413000	3414000
I	3414000	3415000
I	3415000	3416000
I	3416000	3417000
I	3417000	3418000
I	3418000	3419000
I	3419000	3420000
I	3420000	3421000
I	3421000	3422000
I	3422000	3423000
I	3423000	3424000
I	3424000	3425000
I	3425000	3426000
I	3426000	3427000
I	3427000	3428000
I	3428000	3429000
I	3429000	3430000
I	3430000	3431000
I	3431000	3432000
I	3432000	3433000
I	3433000	3434000
I	3434000	3435000
I	3435000	3436000
I	3436000	3437000
I	3437000	3438000
I	3438000	3439000
I	3439000	3440000
I	3440000	3441000
I	3441000	3442000
I	3442000	3443000
I	3443000	3444000
I	3444000	3445000
I	3445000	3446000
I	3446000	3447000
I	3447000	3448000
I	3448000	3449000
I	3449000	3450000
I	3450000	3451000
I	3451000	3452000
I	3452000	3453000
I	3453000	3454000
I	3454000	3455000
I	3455000	3456000
I	3456000	3457000
I	3457000	3458000
I	3458000	3459000
I	3459000	3460000
I	3460000	3461000
I	3461000	3462000
I	3462000	3463000
I	3463000	3464000
I	3464000	3465000
I	3465000	3466000
I	3466000	3467000
I	3467000	3468000
I	3468000	3469000
I	3469000	3470000
I	3470000	3471000
I	3471000	3472000
I	3472000	3473000
I	3473000	3474000
I	3474000	3475000
I	3475000	3476000
I	3476000	3477000
I	3477000	3478000
I	3478000	3479000
I	3479000	3480000
I	3480000	3481000
I	3481000	3482000
I	3482000	3483000
I	3483000	3484000
I	3484000	3485000
I	3485000	3486000
I	3486000	3487000
I	3487000	3488000
I	3488000	3489000
I	3489000	3490000
I	3490000	3491000
I	3491000	3492000
I	3492000	3493000
I	3493000	3494000
I	3494000	3495000
I	3495000	3496000
I	3496000	3497000
I	3497000	3498000
I	3498000	3499000
I	3499000	3500000
I	3500000	3501000
I	3501000	3502000
I	3502000	3503000
I	3503000	3504000
I	3504000	3505000
I	3505000	3506000
I	3506000	3507000
I	3507000	3508000
I	3508000	3509000
I	3509000	3510000
I	3510000	3511000
I	3511000	3512000
I	3512000	3513000
I	3513000	3514000
I	3514000	3515000
I	3515000	3516000
I	3516000	3517000
I	3517000	3518000
I	3518000	3519000
I	3519000	3520000
I	3520000	3521000
I	3521000	3522000
I	3522000	3523000
I	3523000	3524000
I	3524000	3525000
I	3525000	3526000
I	3526000	3527000
I	3527000	3528000
I	3528000	3529000
I	3529000	3530000
I	3530000	3531000
I	3531000	3532000
I	3532000	3533000
I	3533000	3534000
I	3534000	3535000
I	3535000	3536000
I	3536000	3537000
I	3537000	3538000
I	3538000	3539000
I	3539000	3540000
I	3540000	3541000
I	3541000	3542000
I	3542000	3543000
I	3543000	3544000
I	3544000	3545000
I	3545000	3546000
I	3546000	3547000
I	3547000	3548000
I	3548000	3549000
I	3549000	3550000
I	3550000	3551000
I	3551000	3552000
I	3552000	3553000
I	3553000	3554000
I	3554000	3555000
I	3555000	3556000
I	3556000	3557000
I	3557000	3558000
I	3558000	3559000
I	3559000	3560000
I	3560000	3561000
I	3561000	3562000
I	3562000	3563000
I	3563000	3564000
I	3564000	3565000
I	3565000	3566000
I	3566000	3567000
I	3567000	3568000
I	3568000	3569000
I	3569000	3570000
I	3570000	3571000
I	3571000	3572000
I	3572000	3573000
I	3573000	3574000
I	3574000	3575000
I	3575000	3576000
I	3576000	3577000
I	3577000	3578000
I	3578000	3579000
I	3579000	3580000
I	3580000	3581000
I	3581000	3582000
I	3582000	3583000
I	3583000	3584000
I	3584000	3585000
I	3585000	3586000
I	3598000	3599000
I	3599000	3600000
I	3600000	3601000
I	3601000	3602000
I	3602000	3603000
I	3603000	3604000
I	3604000	3605000
I	3605000	3606000
I	3606000	3607000
I	3607000	3608000
I	3608000	3609000
I	3609000	3610000
I	3610000	3611000
I	3611000	3612000
I	3612000	3613000
I	3613000	3614000
